Symbol,Interval,Hurst Exponent,Deviation,Average Volume,Data Points
MOH,1h,0.4722629075954822,0.027737092404517827,47023.04264937107,5088
EQR,1h,0.5276789803835706,0.02767898038357064,187949.30621069184,5088
ALB,1h,0.4726374061866451,0.027362593813354874,236904.72012578617,5088
AON,1h,0.47305170201944957,0.02694829798055043,120392.04304245283,5088
AEP,1h,0.4731086415690853,0.026891358430914725,334728.348663522,5088
IQV,1h,0.4731648924521146,0.026835107547885373,119322.86497641509,5088
KEY,1h,0.5268145503761621,0.026814550376162094,1680766.208922956,5088
HIG,1h,0.47336440858904744,0.026635591410952564,188029.5998427673,5088
ABBV,1h,0.5265775161732237,0.02657751617322368,656095.7936320754,5088
NI,1h,0.47349830249107155,0.026501697508928446,462305.8022798742,5088
MOS,1h,0.5264480388789068,0.026448038878906788,616211.3331367924,5088
PRU,1h,0.47359770254800526,0.02640229745199474,200953.00864779874,5088
KMB,1h,0.4739020033982427,0.026097996601757323,197129.26572327045,5088
COO,1h,0.5260532414865349,0.026053241486534873,45440.89072327044,5088
TSCO,1h,0.47476001338264484,0.02523998661735516,132827.05110062895,5088
BAC,1h,0.5251640810004827,0.02516408100048273,5597795.018867925,5088
SPG,1h,0.5250531341422683,0.025053134142268285,199958.66882861636,5088
MSFT,1h,0.5250189543332794,0.025018954333279386,3128595.0074685533,5088
TEL,1h,0.47525456673325966,0.024745433266740335,180748.6591981132,5088
APD,1h,0.4753888594536679,0.024611140546332122,131020.49882075471,5088
SJM,1h,0.4756084507160477,0.02439154928395232,110259.02771226416,5088
EFX,1h,0.5242200023588667,0.024220002358866677,101286.53714622642,5088
UDR,1h,0.5242176627310342,0.024217662731034206,247568.0685927673,5088
DXCM,1h,0.5242062791181168,0.02420627911811679,275016.3834512579,5088
PNC,1h,0.5240944159569916,0.024094415956991577,263933.8913128931,5088
PFE,1h,0.5239496936306147,0.02394969363061472,3597233.014544025,5088
TYL,1h,0.5239197032303684,0.023919703230368405,25856.07783018868,5088
IR,1h,0.523874530692378,0.023874530692377993,302877.6633254717,5088
HON,1h,0.47614809451962603,0.02385190548037397,310637.986831761,5088
PG,1h,0.4761811710247934,0.023818828975206596,718698.9726808176,5088
AJG,1h,0.5237764139327876,0.02377641393278762,98768.15860849057,5088
LULU,1h,0.47627423244384726,0.023725767556152744,198896.75766509434,5088
TSLA,1h,0.5235450000079634,0.023545000007963446,11459451.557389937,5088
MTB,1h,0.47695904436947134,0.02304095563052866,146178.27594339623,5088
UHS,1h,0.522757422687282,0.02275742268728198,78448.53852201258,5088
AOS,1h,0.5226868424238704,0.022686842423870424,114704.0817610063,5088
CTVA,1h,0.4773223669411952,0.022677633058804825,377717.3592767296,5088
BBY,1h,0.5225978214848576,0.02259782148485756,340993.827240566,5088
TRV,1h,0.47747395559937134,0.022526044400628664,140382.00491352202,5088
MLM,1h,0.5220943929951074,0.022094392995107404,45310.699882075474,5088
AXP,1h,0.47794650907974384,0.022053490920256158,381362.6238207547,5088
EMR,1h,0.47798712317734515,0.022012876822654848,339356.3425707547,5088
RHI,1h,0.5219033565037565,0.02190335650375652,106106.07114779874,5088
HLT,1h,0.4782505636288255,0.02174943637117449,227057.2389937107,5088
CVX,1h,0.5217129320894421,0.02171293208944214,1156810.6295204402,5088
V,1h,0.47836963690594064,0.021630363094059357,752987.0988600629,5088
WRB,1h,0.5216180155224921,0.021618015522492096,125620.01631289309,5088
CVS,1h,0.5215314280423938,0.02153142804239383,889973.2584512578,5088
STT,1h,0.47851390170091984,0.02148609829908016,308777.6721698113,5088
MGM,1h,0.47854318050935246,0.02145681949064754,625236.4050707547,5088
RL,1h,0.4786150629946503,0.021384937005349713,117437.98427672956,5088
LH,1h,0.47879302293554077,0.02120697706445923,84314.62421383648,5088
DLTR,1h,0.4792567569580842,0.020743243041915826,281765.31525157235,5088
T,1h,0.47950063199521775,0.020499368004782248,5115056.6605739,5088
WM,1h,0.47956931043958106,0.020430689560418935,182570.76886792452,5088
EXR,1h,0.5202860874307956,0.02028608743079563,116542.01316823899,5088
PLD,1h,0.5202046747839523,0.02020467478395227,347811.12676886795,5088
BLK,1h,0.5201848034457067,0.020184803445706723,78499.88561320755,5088
AIZ,1h,0.5201195834908893,0.02011958349088927,45566.55974842767,5088
ATO,1h,0.4798861035767423,0.020113896423257727,96718.53557389937,5088
EXPD,1h,0.47995107827203787,0.020048921727962132,134253.2380110063,5088
PODD,1h,0.4800073036665825,0.019992696333417492,82511.69752358491,5088
GIS,1h,0.5198862008045835,0.019886200804583476,431220.0925707547,5088
APTV,1h,0.5198634864787096,0.019863486478709613,241463.3718553459,5088
CDNS,1h,0.5198518178370869,0.019851817837086894,173587.50530660377,5088
PNW,1h,0.48017756849430027,0.019822431505699734,106518.9677672956,5088
AVB,1h,0.5197995566011978,0.01979955660119781,77833.12460691824,5088
COST,1h,0.5196657740281567,0.019665774028156724,240212.29854559747,5088
CMS,1h,0.4804222580158087,0.01957774198419132,218314.88030660377,5088
KR,1h,0.48052868641523466,0.019471313584765337,684097.9178459119,5088
NOC,1h,0.4806417708781018,0.01935822912189822,100798.38482704402,5088
CI,1h,0.519309343782532,0.019309343782532018,198754.17531446542,5088
FE,1h,0.4807889520137617,0.019211047986238294,403699.03478773584,5088
ROL,1h,0.4808136232026284,0.019186376797371618,186041.49646226416,5088
IP,1h,0.5190952254453435,0.019095225445343478,393418.3311713837,5088
GPN,1h,0.51902539207963,0.019025392079630055,254422.64288522012,5088
AAPL,1h,0.4810221273301021,0.01897787266989792,8947103.729363207,5088
GM,1h,0.5189582544346455,0.018958254434645494,2003451.003341195,5088
ULTA,1h,0.48111274228859036,0.018887257711409644,96909.8860062893,5088
XEL,1h,0.4811744257385158,0.01882557426148418,388012.0501179245,5088
PSX,1h,0.5187241472414221,0.01872414724142213,384669.43907232705,5088
SBUX,1h,0.5186874671398012,0.018687467139801184,921882.8779481133,5088
AMZN,1h,0.5185762474015682,0.018576247401568158,5133691.496855346,5088
NXPI,1h,0.4814495337869373,0.018550466213062722,248665.8176100629,5088
IFF,1h,0.5184791520624705,0.018479152062470527,191482.76454402515,5088
ODFL,1h,0.48156964686169307,0.018430353138306932,101210.38895440252,5088
BA,1h,0.5181957316593423,0.018195731659342296,1033929.4257075472,5088
OXY,1h,0.5179703288987996,0.01797032889879957,2135903.9064465407,5088
CAG,1h,0.4821737504152918,0.017826249584708187,475223.86419025157,5088
ES,1h,0.4824370311433736,0.017562968856626393,211216.9728773585,5088
NRG,1h,0.517561161194561,0.01756116119456097,363766.84217767295,5088
FCX,1h,0.48259616471569244,0.017403835284307556,1947694.496658805,5088
FMC,1h,0.5173968543721359,0.017396854372135895,142077.95302672955,5088
WAT,1h,0.4826103528562664,0.01738964714373359,48754.72032232704,5088
KEYS,1h,0.4828972146514363,0.017102785348563687,124429.2338836478,5088
FANG,1h,0.5170894371294188,0.017089437129418794,280192.8425707547,5088
CBRE,1h,0.4831039010440164,0.016896098955983596,177146.98309748428,5088
ED,1h,0.48320236028113484,0.016797639718865165,199579.00530660377,5088
NDAQ,1h,0.48322468659523543,0.01677531340476457,215913.94988207548,5088
HII,1h,0.48325913151448013,0.016740868485519866,36604.95086477987,5088
NSC,1h,0.4833638661094446,0.016636133890555405,152918.7097091195,5088
MSCI,1h,0.48355311304092374,0.016446886959076257,54192.7661163522,5088
CLX,1h,0.4835628548357789,0.016437145164221123,154725.77161949687,5088
WST,1h,0.5163162116725549,0.016316211672554926,52459.74862421383,5088
IBM,1h,0.48378941823817156,0.016210581761828435,536800.4992138365,5088
PEG,1h,0.48410396670806494,0.015896033291935063,279263.2340801887,5088
CTAS,1h,0.5158902410264503,0.015890241026450314,42140.55090408805,5088
TGT,1h,0.5158368735716612,0.015836873571661192,525488.0813679246,5088
AME,1h,0.5157645493475097,0.015764549347509704,109338.25943396226,5088
PKG,1h,0.48459988421382955,0.015400115786170454,73256.18199685535,5088
HUM,1h,0.48469344353168853,0.015306556468311472,139538.95695754717,5088
SBAC,1h,0.5151963705642839,0.015196370564283912,86547.06918238994,5088
HCA,1h,0.5149937358692331,0.014993735869233138,164415.81819968554,5088
CF,1h,0.5149876681325452,0.014987668132545151,330259.879913522,5088
DOW,1h,0.485060046694361,0.01493995330563902,597762.7476415094,5088
MRO,1h,0.5149387885682476,0.014938788568247596,1779534.389937107,5088
JKHY,1h,0.48523107422425366,0.014768925775746344,58052.07016509434,5088
DVN,1h,0.5146711997740193,0.014671199774019317,1274837.1774764152,5088
HBAN,1h,0.48544151940862207,0.014558480591377931,1826615.2788915094,5088
CARR,1h,0.5144196108958423,0.014419610895842316,540063.7659198113,5088
IVZ,1h,0.4855889408658469,0.014411059134153081,536434.1564465408,5088
KLAC,1h,0.5143069330453675,0.014306933045367454,129222.06505503145,5088
NWS,1h,0.48581600398863956,0.014183996011360445,93216.74213836477,5088
CBOE,1h,0.48599247964886927,0.014007520351130731,78952.83077830188,5088
UNP,1h,0.4860024706480144,0.013997529351985616,319427.4823113208,5088
VMC,1h,0.5139611591843802,0.013961159184380234,90379.71344339622,5088
DVA,1h,0.5138197202501986,0.01381972025019862,95741.06191037736,5088
FRT,1h,0.4863142382073605,0.013685761792639473,60361.98879716981,5088
GS,1h,0.4863351640437848,0.013664835956215204,286266.2429245283,5088
ADM,1h,0.5133572451855709,0.01335724518557091,469689.47936320753,5088
NCLH,1h,0.48686927352989484,0.013130726470105158,2248885.253144654,5088
FDX,1h,0.5129694979058554,0.012969497905855443,284541.6821933962,5088
EW,1h,0.5129294342812082,0.012929434281208185,372595.7973663522,5088
BRO,1h,0.48720574771472147,0.012794252285278529,141343.65153301886,5088
CNC,1h,0.4873098411216935,0.01269015887830649,388107.84119496855,5088
GD,1h,0.48735150082967105,0.012648499170328953,130153.34571540881,5088
OMC,1h,0.48739981363081175,0.012600186369188249,184518.8368710692,5088
NOW,1h,0.48762131040937534,0.012378689590624659,178863.9665880503,5088
REGN,1h,0.4877588129708111,0.012241187029188916,72301.63522012578,5088
TECH,1h,0.5120439828221862,0.012043982822186217,76196.24685534592,5088
L,1h,0.48805047118287737,0.011949528817122634,79542.75786163523,5088
HES,1h,0.5119153140462629,0.011915314046262893,270902.9231525157,5088
DD,1h,0.4882104408240505,0.011789559175949482,333157.9231525157,5088
SYK,1h,0.5116365297485286,0.011636529748528579,157117.2531446541,5088
WAB,1h,0.5115244480645539,0.011524448064553883,108571.98977987422,5088
CTSH,1h,0.5114366767638947,0.011436676763894704,352905.5894261006,5088
BR,1h,0.4887956673869989,0.011204332613001078,63744.42551100629,5088
LDOS,1h,0.5108914184087925,0.010891418408792486,90423.32507861636,5088
ABT,1h,0.4891360572465728,0.010863942753427225,583597.6346305031,5088
SRE,1h,0.48914296156928305,0.010857038430716948,190625.41568396226,5088
INTC,1h,0.5107884908861607,0.01078849088616074,4573798.51336478,5088
NEE,1h,0.48925113700858325,0.010748862991416752,1092493.0430424528,5088
CSGP,1h,0.5106031437221507,0.010603143722150654,237326.26218553458,5088
ROK,1h,0.5105604342745795,0.010560434274579533,94404.37578616352,5088
MNST,1h,0.5104482861334213,0.010448286133421303,415921.4496855346,5088
FAST,1h,0.5104049332065306,0.010404933206530576,359241.0001965409,5088
LIN,1h,0.510354950054045,0.010354950054044965,201357.84944968554,5088
ROST,1h,0.5103103985674213,0.01031039856742133,284625.1719732704,5088
JCI,1h,0.5102037828732177,0.01020378287321766,490127.4707154088,5088
SYF,1h,0.48979753716380836,0.01020246283619164,612797.5851022012,5088
SPGI,1h,0.5100581795721373,0.010058179572137282,170332.04972484277,5088
PSA,1h,0.5099269107817794,0.00992691078177943,86440.9253144654,5088
ADSK,1h,0.49009635360879783,0.00990364639120217,181850.2832154088,5088
EQT,1h,0.5098059782264025,0.0098059782264025,878667.0455974842,5088
MKC,1h,0.5098001744835453,0.00980017448354531,163668.3508254717,5088
BG,1h,0.49041052452710754,0.009589475472892461,157798.1906446541,5088
A,1h,0.49049757230969204,0.009502427690307957,193751.8366745283,5088
GOOG,1h,0.5091216893083194,0.009121689308319358,1981122.40625,5088
DG,1h,0.4910906832767119,0.008909316723288097,281947.4829009434,5088
IRM,1h,0.4911726474025525,0.008827352597447491,166294.2317216981,5088
MAR,1h,0.49122086902848205,0.008779130971517946,227327.89779874214,5088
BK,1h,0.508747570907332,0.008747570907332025,526254.9223663522,5088
AMT,1h,0.5087131425097099,0.008713142509709892,227272.59964622642,5088
O,1h,0.4914707426489424,0.008529257351057584,525171.2108883648,5088
DTE,1h,0.4917612302885597,0.008238769711440275,129968.40408805032,5088
CHD,1h,0.5082047019360716,0.00820470193607159,155741.08824685533,5088
MCD,1h,0.4918582439359841,0.008141756064015904,314892.4856525157,5088
AMGN,1h,0.5081320308262215,0.008132030826221492,286256.9799528302,5088
WYNN,1h,0.492050860943113,0.007949139056886989,365867.46305031446,5088
WDC,1h,0.5077562137569102,0.0077562137569101575,538221.1071147799,5088
INVH,1h,0.4923372011426959,0.007662798857304087,400279.23054245283,5088
LHX,1h,0.5076207184510106,0.007620718451010644,136477.33529874214,5088
FITB,1h,0.5075288763662296,0.007528876366229564,669207.5672169811,5088
STX,1h,0.5072686810799006,0.007268681079900641,345834.6428852201,5088
PPG,1h,0.4927563781178921,0.00724362188210792,162463.79481132075,5088
ICE,1h,0.5071932020860237,0.007193202086023698,275515.9186320755,5088
WMT,1h,0.5070624563856582,0.007062456385658167,957139.5084512578,5088
RSG,1h,0.5063780612080192,0.006378061208019203,130174.9174528302,5088
NTAP,1h,0.5063148623005824,0.0063148623005824245,201564.93160377358,5088
BKNG,1h,0.5062342921128175,0.006234292112817452,40386.207940251574,5088
SHW,1h,0.5061916331603178,0.006191633160317789,172049.23919025157,5088
COF,1h,0.5060611236832215,0.0060611236832215365,332916.03773584904,5088
POOL,1h,0.5059496218568814,0.005949621856881415,45705.44693396227,5088
GL,1h,0.49407454213348234,0.005925457866517658,88575.03282232705,5088
FTV,1h,0.4940950212485715,0.00590497875142848,239180.29559748428,5088
BKR,1h,0.49418477644357217,0.005815223556427829,972766.5882468553,5088
GILD,1h,0.505799623090537,0.005799623090537054,766831.9762185535,5088
NTRS,1h,0.5056945570286745,0.005694557028674496,125187.31937893081,5088
GOOGL,1h,0.5054904786535346,0.005490478653534581,2508664.435731132,5088
CB,1h,0.4945521584594732,0.005447841540526799,186029.0385220126,5088
OTIS,1h,0.4946202994707643,0.005379700529235698,234519.861831761,5088
QCOM,1h,0.494629870962983,0.005370129037017002,996161.4217767295,5088
AKAM,1h,0.5053690704095919,0.005369070409591892,173219.6139937107,5088
ITW,1h,0.494759718455861,0.005240281544139025,117169.88993710691,5088
WELL,1h,0.5052277621723293,0.005227762172329342,252789.7588443396,5088
TTWO,1h,0.5052097207997838,0.005209720799783768,222057.98113207548,5088
AWK,1h,0.5051111094873464,0.005111109487346388,107353.06191037736,5088
AES,1h,0.49498291051692334,0.005017089483076664,709189.6517295598,5088
CSCO,1h,0.5047048009880007,0.004704800988000746,2078642.139544025,5088
ABNB,1h,0.49566772973849726,0.004332270261502735,745348.9797562893,5088
HD,1h,0.4956780892710323,0.004321910728967704,420959.01080974843,5088
RMD,1h,0.4956912403811436,0.004308759618856406,87550.2106918239,5088
SNPS,1h,0.49597873677563786,0.004021263224362137,103454.27378144654,5088
TER,1h,0.5040152440469571,0.004015244046957078,180937.36379716982,5088
VRSK,1h,0.5039765681667261,0.003976568166726091,100605.59158805032,5088
IT,1h,0.49602535895125854,0.003974641048741456,61116.581367924526,5088
GPC,1h,0.4961800424339489,0.00381995756605108,95613.5463836478,5088
NWSA,1h,0.49625520829959935,0.0037447917004006515,319546.94123427675,5088
ZBH,1h,0.5036475926066886,0.0036475926066885656,174524.88168238994,5088
BEN,1h,0.49642241385336827,0.0035775861466317282,366552.6715801887,5088
ON,1h,0.49643698953044046,0.0035630104695595355,797751.0978773584,5088
NUE,1h,0.5033473952154496,0.003347395215449578,262407.02260220126,5088
LMT,1h,0.5031671970704628,0.0031671970704627572,162952.4557783019,5088
EMN,1h,0.5031403340488184,0.003140334048818416,115737.86124213836,5088
ROP,1h,0.4970296643019493,0.002970335698050719,54480.8205581761,5088
CME,1h,0.5028770268577853,0.0028770268577853475,188677.5795990566,5088
ENPH,1h,0.4971399334985873,0.0028600665014126836,472110.9231525157,5088
HAL,1h,0.497154577521784,0.0028454224782160087,1140401.217177673,5088
AFL,1h,0.4972255976912343,0.002774402308765689,276727.18081761006,5088
MAS,1h,0.4974693005187642,0.0025306994812357986,221317.65349842768,5088
WMB,1h,0.4974777968150267,0.002522203184973315,854585.3944575472,5088
VRSN,1h,0.5025197479730431,0.002519747973043107,63698.75432389937,5088
FFIV,1h,0.5024600648745483,0.0024600648745483067,59823.25353773585,5088
PTC,1h,0.49756819502181593,0.002431804978184071,88436.1945754717,5088
EXPE,1h,0.5022430391691153,0.0022430391691152796,325758.8689072327,5088
ACN,1h,0.4978776316710893,0.0021223683289107176,252627.97818396226,5088
VTR,1h,0.5020868247315424,0.002086824731542425,235278.268081761,5088
TMUS,1h,0.4980750387951935,0.001924961204806508,543704.3977987422,5088
WRK,1h,0.4982522664485278,0.0017477335514721748,253043.8337264151,5088
DOV,1h,0.5017457037967663,0.001745703796766307,100247.47503930818,5088
AMP,1h,0.5017386559960075,0.001738655996007532,59601.56800314465,5088
TJX,1h,0.5014196653936817,0.0014196653936816572,660045.8048349057,5088
SCHW,1h,0.5008503024419241,0.0008503024419240779,1181641.7659198113,5088
CE,1h,0.5008132950043933,0.0008132950043933107,112903.20224056604,5088
EQIX,1h,0.500760920557374,0.0007609205573739786,52639.86379716981,5088
APA,1h,0.499569360463982,0.0004306395360180182,886362.2743710692,5088
PANW,1h,0.49962801170587856,0.0003719882941214392,412763.7281839623,5088
ALLE,1h,0.4998771426041251,0.00012285739587492017,84162.77928459119,5088
INCY,1h,0.4637611198940403,0.036238880105959714,191307.46294476115,5087
LYV,1h,0.47024536421928054,0.029754635780719463,251884.87654806368,5087
MTD,1h,0.4796269295873851,0.02037307041261488,14453.287202673482,5087
WFC,1h,0.48441055786464704,0.01558944213535296,2551696.449577354,5087
LVS,1h,0.49252493540719117,0.007475064592808833,813431.0151366227,5087
PGR,1h,0.548855195179847,0.048855195179847044,425195.01927236974,5085
TAP,1h,0.47371180167799287,0.026288198322007128,194459.27236971486,5085
HSIC,1h,0.4657545917161011,0.03424540828389888,104764.06590596105,5083
MDLZ,1h,0.5022547612637681,0.0022547612637681125,749714.0472162109,5083
